Reference	Position	Depth
NG_058041.1	700	1407
NG_058041.1	701	1474
NG_058041.1	702	1481
NG_058041.1	703	1473
NG_058041.1	704	1468
NG_058041.1	705	1466
NG_058041.1	706	1497
NG_058041.1	707	1503
NG_058041.1	708	1503
NG_058041.1	709	1478
NG_058041.1	710	1511
NG_058041.1	711	1495
NG_058041.1	712	1513
NG_058041.1	713	1506
NG_058041.1	714	1478
NG_058041.1	715	1475
NG_058041.1	716	1598
NG_058041.1	717	1591
NG_058041.1	718	1591
NG_058041.1	719	1556
NG_058041.1	720	1537
NG_058041.1	721	1538
NG_058041.1	722	1557
NG_058041.1	723	1554
NG_058041.1	724	1559
NG_058041.1	725	1499
NG_058041.1	726	1537
NG_058041.1	727	1520
NG_058041.1	728	1518
NG_058041.1	729	1518
NG_058041.1	730	1517
NG_058041.1	731	1522
NG_058041.1	732	1488
NG_058041.1	733	1499
NG_058041.1	734	1497
NG_058041.1	735	1505
NG_058041.1	736	1535
NG_058041.1	737	1544
NG_058041.1	738	1546
NG_058041.1	739	1722
NG_058041.1	740	1835
NG_058041.1	741	1876
NG_058041.1	742	1864
NG_058041.1	743	1841
NG_058041.1	744	1843
NG_058041.1	745	1845
NG_058041.1	746	1964
NG_058041.1	747	2003
NG_058041.1	748	2029
NG_058041.1	749	2030
NG_058041.1	750	1989
NG_058041.1	751	2074
NG_058041.1	752	2086
NG_058041.1	753	2118
NG_058041.1	754	2086
NG_058041.1	755	2150
NG_058041.1	756	2136
NG_058041.1	757	2145
NG_058041.1	758	2144
NG_058041.1	759	2125
NG_058041.1	760	2132
NG_058041.1	761	2088
NG_058041.1	762	2093
NG_058041.1	763	2103
NG_058041.1	764	2089
NG_058041.1	765	2090
NG_058041.1	766	2078
NG_058041.1	767	2094
NG_058041.1	768	2119
NG_058041.1	769	2119
NG_058041.1	770	2124
NG_058041.1	771	2171
NG_058041.1	772	2122
NG_058041.1	773	2119
NG_058041.1	774	2218
NG_058041.1	775	2220
NG_058041.1	776	2232
NG_058041.1	777	2228
NG_058041.1	778	2262
NG_058041.1	779	2269
NG_058041.1	780	2243
NG_058041.1	781	2255
NG_058041.1	782	2281
NG_058041.1	783	2265
NG_058041.1	784	2274
NG_058041.1	785	2273
NG_058041.1	786	2270
NG_058041.1	787	2276
NG_058041.1	788	2269
NG_058041.1	789	2239
NG_058041.1	790	2234
NG_058041.1	791	2230
NG_058041.1	792	2239
NG_058041.1	793	2238
NG_058041.1	794	2240
NG_058041.1	795	2240
NG_058041.1	796	2239
NG_058041.1	797	2234
NG_058041.1	798	2230
NG_058041.1	799	2208
NG_058041.1	800	2212
NG_058041.1	801	2210
NG_058041.1	802	2204
NG_058041.1	803	2203
NG_058041.1	804	2202
NG_058041.1	805	2189
NG_058041.1	806	2179
NG_058041.1	807	2179
NG_058041.1	808	2176
NG_058041.1	809	2171
NG_058041.1	810	2055
NG_058041.1	811	2045
NG_058041.1	812	2034
NG_058041.1	813	2034
NG_058041.1	814	1983
NG_058041.1	815	1975
NG_058041.1	816	1975
NG_058041.1	817	1965
NG_058041.1	818	1948
NG_058041.1	819	1954
NG_058041.1	820	1942
NG_058041.1	821	1941
NG_058041.1	822	1909
NG_058041.1	823	1908
NG_058041.1	824	1904
NG_058041.1	825	1903
NG_058041.1	826	1905
NG_058041.1	827	1891
NG_058041.1	828	1892
NG_058041.1	829	1885
NG_058041.1	830	1877
NG_058041.1	831	1824
NG_058041.1	832	1821
NG_058041.1	833	1819
NG_058041.1	834	1807
NG_058041.1	835	1794
NG_058041.1	836	1777
NG_058041.1	837	1768
NG_058041.1	838	1768
NG_058041.1	839	1767
NG_058041.1	840	1721
NG_058041.1	841	1712
NG_058041.1	842	1689
NG_058041.1	843	1688
NG_058041.1	844	1684
NG_058041.1	845	1680
NG_058041.1	846	1571
NG_058041.1	847	1568
NG_058041.1	848	1560
NG_058041.1	849	1556
NG_058041.1	850	1524
NG_058041.1	851	1518
NG_058041.1	852	1508
NG_058041.1	853	1508
NG_058041.1	854	1504
NG_058041.1	855	1496
NG_058041.1	856	1460
NG_058041.1	857	1457
NG_058041.1	858	1454
NG_058041.1	859	1436
NG_058041.1	860	1423
NG_058041.1	861	1421
NG_058041.1	862	1421
NG_058041.1	863	1419
NG_058041.1	864	1353
NG_058041.1	865	1353
NG_058041.1	866	1323
NG_058041.1	867	1288
NG_058041.1	868	1225
NG_058041.1	869	1053
NG_058041.1	870	1008
NG_058041.1	871	974
NG_058041.1	872	962
NG_058041.1	873	954
NG_058041.1	874	951
NG_058041.1	875	937
NG_058041.1	876	783
NG_058041.1	877	771
NG_058041.1	878	744
NG_058041.1	879	623
NG_058041.1	880	613
NG_058041.1	881	611
NG_058041.1	882	610
NG_058041.1	883	582
NG_058041.1	884	578
NG_058041.1	885	461
NG_058041.1	886	453
NG_058041.1	887	441
NG_058041.1	888	439
NG_058041.1	889	436
NG_058041.1	890	432
NG_058041.1	891	413
NG_058041.1	892	384
NG_058041.1	893	321
NG_058041.1	894	260
KF777164.1	1	0
KF777164.1	2	0
KF777164.1	3	0
KF777164.1	4	0
KF777164.1	5	0
KF777164.1	6	0
KF777164.1	7	0
KF777164.1	8	0
KF777164.1	9	0
KF777164.1	10	0
KF777164.1	11	0
KF777164.1	12	0
KF777164.1	13	0
KF777164.1	14	0
KF777164.1	15	0
KF777164.1	16	0
KF777164.1	17	0
KF777164.1	18	0
KF777164.1	19	0
KF777164.1	20	0
KF777164.1	21	0
KF777164.1	22	0
KF777164.1	23	0
KF777164.1	24	0
KF777164.1	25	0
KF777164.1	26	0
KF777164.1	27	0
KF777164.1	28	0
KF777164.1	29	0
KF777164.1	30	0
KF777164.1	31	0
KF777164.1	32	0
KF777164.1	33	0
KF777164.1	34	0
KF777164.1	35	0
KF777164.1	36	0
KF777164.1	37	0
KF777164.1	38	0
KF777164.1	39	0
KF777164.1	40	0
KF777164.1	41	0
KF777164.1	42	0
KF777164.1	43	0
KF777164.1	44	0
KF777164.1	45	0
KF777164.1	46	0
KF777164.1	47	0
KF777164.1	48	0
KF777164.1	49	0
KF777164.1	50	0
KF777164.1	51	0
KF777164.1	52	0
KF777164.1	53	0
KF777164.1	54	0
KF777164.1	55	0
KF777164.1	56	0
KF777164.1	57	0
KF777164.1	58	0
KF777164.1	59	0
KF777164.1	60	0
KF777164.1	61	0
KF777164.1	62	0
KF777164.1	63	0
KF777164.1	64	0
KF777164.1	65	0
KF777164.1	66	0
KF777164.1	67	0
KF777164.1	68	0
KF777164.1	69	0
KF777164.1	70	0
KF777164.1	71	0
KF777164.1	72	0
KF777164.1	73	0
KF777164.1	74	0
KF777164.1	75	0
KF777164.1	76	0
KF777164.1	77	0
KF777164.1	78	0
KF777164.1	79	0
KF777164.1	80	0
KF777164.1	81	0
KF777164.1	82	0
KF777164.1	83	0
KF777164.1	84	0
KF777164.1	85	0
KF777164.1	86	0
KF777164.1	87	0
KF777164.1	88	0
KF777164.1	89	0
KF777164.1	90	0
KF777164.1	91	0
KF777164.1	92	0
KF777164.1	93	0
KF777164.1	94	0
KF777164.1	95	0
KF777164.1	96	0
KF777164.1	97	0
KF777164.1	98	0
KF777164.1	99	0
KF777164.1	100	0
KF777164.1	101	0
KF777164.1	102	0
KF777164.1	103	0
KF777164.1	104	0
KF777164.1	105	0
KF777164.1	106	0
KF777164.1	107	0
KF777164.1	108	0
KF777164.1	109	0
KF777164.1	110	0
KF777164.1	111	0
KF777164.1	112	0
KF777164.1	113	0
KF777164.1	114	0
KF777164.1	115	0
KF777164.1	116	0
KF777164.1	117	0
KF777164.1	118	0
KF777164.1	119	0
KF777164.1	120	0
KF777164.1	121	0
KF777164.1	122	0
KF777164.1	123	0
KF777164.1	124	0
KF777164.1	125	0
KF777164.1	126	0
KF777164.1	127	0
KF777164.1	128	0
KF777164.1	129	0
KF777164.1	130	0
KF777164.1	131	0
KF777164.1	132	0
KF777164.1	133	0
KF777164.1	134	0
KF777164.1	135	0
KF777164.1	136	0
KF777164.1	137	0
KF777164.1	138	0
KF777164.1	139	0
KF777164.1	140	0
KF777164.1	141	0
KF777164.1	142	0
KF777164.1	143	0
KF777164.1	144	0
KF777164.1	145	0
KF777164.1	146	0
KF777164.1	147	0
KF777164.1	148	0
KF777164.1	149	0
KF777164.1	150	0
KF777164.1	151	0
KF777164.1	152	0
KF777164.1	153	0
KF777164.1	154	0
KF777164.1	155	0
KF777164.1	156	0
KF777164.1	157	0
KF777164.1	158	0
KF777164.1	159	0
KF777164.1	160	0
KF777164.1	161	0
KF777164.1	162	0
KF777164.1	163	0
KF777164.1	164	0
KF777164.1	165	0
KF777164.1	166	0
KF777164.1	167	0
KF777164.1	168	0
KF777164.1	169	0
KF777164.1	170	0
KF777164.1	171	0
KF777164.1	172	0
KF777164.1	173	0
KF777164.1	174	0
KF777164.1	175	0
KF777164.1	176	0
KF777164.1	177	0
KF777164.1	178	0
KF777164.1	179	0
KF777164.1	180	0
KF777164.1	181	0
KF777164.1	182	0
KF777164.1	183	0
KF777164.1	184	0
KF777164.1	185	0
KF777164.1	186	0
KF777164.1	187	0
KF777164.1	188	0
KF777164.1	189	0
KF777164.1	190	0
KF777164.1	191	0
KF777164.1	192	0
KF777164.1	193	0
KF777164.1	194	0
KF777164.1	195	0
KF777164.1	196	0
KF777164.1	197	0
KF777164.1	198	0
KF777164.1	199	0
KF777164.1	200	0
KF777164.1	201	0
KF777164.1	202	0
KF777164.1	203	0
KF777164.1	204	0
KF777164.1	205	0
KF777164.1	206	0
KF777164.1	207	0
KF777164.1	208	0
KF777164.1	209	0
KF777164.1	210	0
KF777164.1	211	0
KF777164.1	212	0
KF777164.1	213	0
KF777164.1	214	0
KF777164.1	215	0
KF777164.1	216	0
KF777164.1	217	0
KF777164.1	218	0
KF777164.1	219	0
KF777164.1	220	0
KF777164.1	221	0
KF777164.1	222	0
KF777164.1	223	0
KF777164.1	224	0
KF777164.1	225	0
KF777164.1	226	0
KF777164.1	227	0
KF777164.1	228	0
KF777164.1	229	0
KF777164.1	230	0
KF777164.1	231	0
KF777164.1	232	0
KF777164.1	233	0
KF777164.1	234	0
KF777164.1	235	0
KF777164.1	236	0
KF777164.1	237	0
KF777164.1	238	0
KF777164.1	239	0
KF777164.1	240	0
KF777164.1	241	0
KF777164.1	242	0
KF777164.1	243	0
KF777164.1	244	0
KF777164.1	245	0
KF777164.1	246	0
KF777164.1	247	0
KF777164.1	248	0
KF777164.1	249	0
KF777164.1	250	0
KF777164.1	251	0
KF777164.1	252	0
KF777164.1	253	0
KF777164.1	254	0
KF777164.1	255	0
KF777164.1	256	0
KF777164.1	257	0
KF777164.1	258	0
KF777164.1	259	0
KF777164.1	260	0
KF777164.1	261	0
KF777164.1	262	0
KF777164.1	263	0
KF777164.1	264	0
KF777164.1	265	0
KF777164.1	266	0
KF777164.1	267	0
KF777164.1	268	0
KF777164.1	269	0
KF777164.1	270	0
KF777164.1	271	0
KF777164.1	272	0
KF777164.1	273	0
KF777164.1	274	0
KF777164.1	275	0
KF777164.1	276	0
KF777164.1	277	0
KF777164.1	278	0
KF777164.1	279	0
KF777164.1	280	0
KF777164.1	281	0
KF777164.1	282	0
KF777164.1	283	0
KF777164.1	284	0
KF777164.1	285	0
KF777164.1	286	0
KF777164.1	287	0
KF777164.1	288	0
KF777164.1	289	0
KF777164.1	290	0
KF777164.1	291	0
KF777164.1	292	0
KF777164.1	293	0
KF777164.1	294	0
KF777164.1	295	0
KF777164.1	296	0
KF777164.1	297	0
KF777164.1	298	0
KF777164.1	299	0
KF777164.1	300	0
KF777164.1	301	0
KF777164.1	302	0
KF777164.1	303	0
KF777164.1	304	0
KF777164.1	305	0
KF777164.1	306	0
KF777164.1	307	0
KF777164.1	308	0
KF777164.1	309	0
KF777164.1	310	0
KF777164.1	311	0
KF777164.1	312	0
KF777164.1	313	0
KF777164.1	314	0
KF777164.1	315	0
KF777164.1	316	0
KF777164.1	317	0
KF777164.1	318	0
KF777164.1	319	0
KF777164.1	320	0
KF777164.1	321	0
KF777164.1	322	0
KF777164.1	323	0
KF777164.1	324	0
KF777164.1	325	0
KF777164.1	326	0
KF777164.1	327	0
KF777164.1	328	0
KF777164.1	329	0
KF777164.1	330	0
KF777164.1	331	0
KF777164.1	332	0
KF777164.1	333	0
KF777164.1	334	0
KF777164.1	335	0
KF777164.1	336	0
KF777164.1	337	0
KF777164.1	338	0
KF777164.1	339	0
KF777164.1	340	0
KF777164.1	341	0
KF777164.1	342	0
KF777164.1	343	0
KF777164.1	344	0
KF777164.1	345	0
KF777164.1	346	0
KF777164.1	347	0
KF777164.1	348	0
KF777164.1	349	0
KF777164.1	350	0
KF777164.1	351	0
KF777164.1	352	0
KF777164.1	353	0
KF777164.1	354	0
KF777164.1	355	0
KF777164.1	356	0
KF777164.1	357	0
KF777164.1	358	0
KF777164.1	359	0
KF777164.1	360	0
KF777164.1	361	0
KF777164.1	362	0
KF777164.1	363	0
KF777164.1	364	0
KF777164.1	365	0
KF777164.1	366	0
KF777164.1	367	0
KF777164.1	368	0
KF777164.1	369	0
KF777164.1	370	0
KF777164.1	371	0
KF777164.1	372	0
KF777164.1	373	0
KF777164.1	374	0
KF777164.1	375	0
KF777164.1	376	0
KF777164.1	377	0
KF777164.1	378	0
KF777164.1	379	0
KF777164.1	380	0
KF777164.1	381	0
KF777164.1	382	0
KF777164.1	383	0
KF777164.1	384	0
KF777164.1	385	0
KF777164.1	386	0
KF777164.1	387	0
KF777164.1	388	0
KF777164.1	389	0
KF777164.1	390	0
KF777164.1	391	0
KF777164.1	392	0
KF777164.1	393	0
KF777164.1	394	0
KF777164.1	395	0
KF777164.1	396	0
KF777164.1	397	0
KF777164.1	398	0
KF777164.1	399	0
KF777164.1	400	0
KF777164.1	401	0
KF777164.1	402	0
KF777164.1	403	0
KF777164.1	404	0
KF777164.1	405	0
KF777164.1	406	0
KF777164.1	407	0
KF777164.1	408	0
KF777164.1	409	0
KF777164.1	410	0
KF777164.1	411	0
KF777164.1	412	0
KF777164.1	413	0
KF777164.1	414	0
KF777164.1	415	0
KF777164.1	416	0
KF777164.1	417	0
KF777164.1	418	0
KF777164.1	419	0
KF777164.1	420	0
KF777164.1	421	0
KF777164.1	422	0
KF777164.1	423	0
KF777164.1	424	0
KF777164.1	425	0
KF777164.1	426	0
KF777164.1	427	0
KF777164.1	428	0
KF777164.1	429	0
KF777164.1	430	0
KF777164.1	431	0
KF777164.1	432	0
KF777164.1	433	0
KF777164.1	434	0
KF777164.1	435	0
KF777164.1	436	0
KF777164.1	437	0
KF777164.1	438	0
KF777164.1	439	0
KF777164.1	440	0
KF777164.1	441	0
KF777164.1	442	0
KF777164.1	443	0
KF777164.1	444	0
KF777164.1	445	0
KF777164.1	446	0
KF777164.1	447	0
KF777164.1	448	0
KF777164.1	449	0
KF777164.1	450	0
KF777164.1	451	0
KF777164.1	452	0
KF777164.1	453	0
KF777164.1	454	0
KF777164.1	455	0
KF777164.1	456	0
KF777164.1	457	0
KF777164.1	458	0
KF777164.1	459	0
KF777164.1	460	0
KF777164.1	461	0
KF777164.1	462	0
KF777164.1	463	0
KF777164.1	464	0
KF777164.1	465	0
KF777164.1	466	0
KF777164.1	467	0
KF777164.1	468	0
KF777164.1	469	0
KF777164.1	470	0
KF777164.1	471	0
KF777164.1	472	0
KF777164.1	473	0
KF777164.1	474	0
KF777164.1	475	0
KF777164.1	476	0
KF777164.1	477	0
KF777164.1	478	0
KF777164.1	479	0
KF777164.1	480	0
KF777164.1	481	0
KF777164.1	482	0
KF777164.1	483	0
KF777164.1	484	0
KF777164.1	485	0
KF777164.1	486	0
KF777164.1	487	0
KF777164.1	488	0
KF777164.1	489	0
KF777164.1	490	0
KF777164.1	491	0
KF777164.1	492	0
KF777164.1	493	0
KF777164.1	494	0
KF777164.1	495	0
KF777164.1	496	0
KF777164.1	497	0
KF777164.1	498	0
KF777164.1	499	0
KF777164.1	500	0
KF777164.1	501	0
KF777164.1	502	0
KF777164.1	503	0
KF777164.1	504	0
KF777164.1	505	0
KF777164.1	506	0
KF777164.1	507	0
KF777164.1	508	0
KF777164.1	509	0
KF777164.1	510	0
KF777164.1	511	0
KF777164.1	512	0
KF777164.1	513	0
KF777164.1	514	0
KF777164.1	515	0
KF777164.1	516	0
KF777164.1	517	0
KF777164.1	518	0
KF777164.1	519	0
KF777164.1	520	0
KF777164.1	521	0
KF777164.1	522	0
KF777164.1	523	0
KF777164.1	524	0
KF777164.1	525	0
KF777164.1	526	0
KF777164.1	527	0
KF777164.1	528	0
KF777164.1	529	0
KF777164.1	530	0
KF777164.1	531	1
KF777164.1	532	1
KF777164.1	533	1
KF777164.1	534	1
KF777164.1	535	1
KF777164.1	536	1
KF777164.1	537	0
KF777164.1	538	1
KF777164.1	539	2
KF777164.1	540	5
KF777164.1	541	6
KF777164.1	542	8
KF777164.1	543	9
KF777164.1	544	10
KF777164.1	545	8
KF777164.1	546	12
KF777164.1	547	14
KF777164.1	548	20
KF777164.1	549	22
KF777164.1	550	22
KF777164.1	551	22
KF777164.1	552	22
KF777164.1	553	25
KF777164.1	554	29
KF777164.1	555	29
KF777164.1	556	36
KF777164.1	557	39
KF777164.1	558	44
KF777164.1	559	45
KF777164.1	560	62
KF777164.1	561	76
KF777164.1	562	79
KF777164.1	563	86
KF777164.1	564	89
KF777164.1	565	95
KF777164.1	566	100
KF777164.1	567	101
KF777164.1	568	96
KF777164.1	569	98
KF777164.1	570	100
KF777164.1	571	127
KF777164.1	572	135
KF777164.1	573	139
KF777164.1	574	147
KF777164.1	575	156
KF777164.1	576	164
KF777164.1	577	171
KF777164.1	578	171
KF777164.1	579	174
KF777164.1	580	174
KF777164.1	581	185
KF777164.1	582	187
KF777164.1	583	187
KF777164.1	584	203
KF777164.1	585	209
KF777164.1	586	214
KF777164.1	587	214
KF777164.1	588	215
KF777164.1	589	222
KF777164.1	590	242
KF777164.1	591	271
KF777164.1	592	274
KF777164.1	593	274
KF777164.1	594	275
KF777164.1	595	285
KF777164.1	596	287
KF777164.1	597	291
KF777164.1	598	295
KF777164.1	599	306
KF777164.1	600	312
KF777164.1	601	324
KF777164.1	602	325
KF777164.1	603	327
KF777164.1	604	341
KF777164.1	605	345
KF777164.1	606	362
KF777164.1	607	371
KF777164.1	608	375
KF777164.1	609	375
KF777164.1	610	379
KF777164.1	611	389
KF777164.1	612	394
KF777164.1	613	402
KF777164.1	614	402
KF777164.1	615	407
KF777164.1	616	431
KF777164.1	617	431
KF777164.1	618	450
KF777164.1	619	451
KF777164.1	620	454
KF777164.1	621	457
KF777164.1	622	465
KF777164.1	623	467
KF777164.1	624	471
KF777164.1	625	484
KF777164.1	626	484
KF777164.1	627	496
KF777164.1	628	506
KF777164.1	629	506
KF777164.1	630	511
KF777164.1	631	513
KF777164.1	632	520
KF777164.1	633	522
KF777164.1	634	522
KF777164.1	635	525
KF777164.1	636	525
KF777164.1	637	532
KF777164.1	638	532
KF777164.1	639	534
KF777164.1	640	534
KF777164.1	641	534
KF777164.1	642	545
KF777164.1	643	547
KF777164.1	644	565
KF777164.1	645	567
KF777164.1	646	568
KF777164.1	647	572
KF777164.1	648	573
KF777164.1	649	578
KF777164.1	650	578
KF777164.1	651	579
KF777164.1	652	579
KF777164.1	653	579
KF777164.1	654	580
KF777164.1	655	581
KF777164.1	656	582
KF777164.1	657	585
KF777164.1	658	584
KF777164.1	659	584
KF777164.1	660	584
KF777164.1	661	584
KF777164.1	662	584
KF777164.1	663	586
KF777164.1	664	588
KF777164.1	665	587
KF777164.1	666	589
KF777164.1	667	590
KF777164.1	668	592
KF777164.1	669	592
KF777164.1	670	592
KF777164.1	671	587
KF777164.1	672	584
KF777164.1	673	582
KF777164.1	674	582
KF777164.1	675	581
KF777164.1	676	577
KF777164.1	677	575
KF777164.1	678	571
KF777164.1	679	570
KF777164.1	680	570
KF777164.1	681	570
KF777164.1	682	568
KF777164.1	683	565
KF777164.1	684	563
KF777164.1	685	553
KF777164.1	686	527
KF777164.1	687	526
KF777164.1	688	514
KF777164.1	689	511
KF777164.1	690	509
KF777164.1	691	501
KF777164.1	692	500
KF777164.1	693	496
KF777164.1	694	495
KF777164.1	695	486
KF777164.1	696	481
KF777164.1	697	479
KF777164.1	698	478
KF777164.1	699	478
KF777164.1	700	478
KF777164.1	701	438
KF777164.1	702	436
KF777164.1	703	431
KF777164.1	704	425
KF777164.1	705	418
KF777164.1	706	412
KF777164.1	707	406
KF777164.1	708	406
KF777164.1	709	388
KF777164.1	710	382
KF777164.1	711	375
KF777164.1	712	373
KF777164.1	713	373
KF777164.1	714	372
KF777164.1	715	368
KF777164.1	716	361
KF777164.1	717	361
KF777164.1	718	360
KF777164.1	719	352
KF777164.1	720	330
KF777164.1	721	303
KF777164.1	722	301
KF777164.1	723	294
KF777164.1	724	293
KF777164.1	725	292
KF777164.1	726	290
KF777164.1	727	288
KF777164.1	728	283
KF777164.1	729	268
KF777164.1	730	256
KF777164.1	731	241
KF777164.1	732	239
KF777164.1	733	236
KF777164.1	734	230
KF777164.1	735	226
KF777164.1	736	212
KF777164.1	737	200
KF777164.1	738	199
KF777164.1	739	193
KF777164.1	740	191
KF777164.1	741	178
KF777164.1	742	177
KF777164.1	743	173
KF777164.1	744	172
KF777164.1	745	169
KF777164.1	746	138
KF777164.1	747	130
KF777164.1	748	124
KF777164.1	749	121
KF777164.1	750	119
KF777164.1	751	114
KF777164.1	752	109
KF777164.1	753	107
KF777164.1	754	105
KF777164.1	755	93
KF777164.1	756	90
KF777164.1	757	80
KF777164.1	758	70
KF777164.1	759	68
KF777164.1	760	64
KF777164.1	761	62
KF777164.1	762	57
KF777164.1	763	54
KF777164.1	764	52
KF777164.1	765	50
KF777164.1	766	49
KF777164.1	767	46
KF777164.1	768	36
KF777164.1	769	34
KF777164.1	770	31
KF777164.1	771	22
KF777164.1	772	19
KF777164.1	773	17
KF777164.1	774	14
KF777164.1	775	14
KF777164.1	776	12
KF777164.1	777	11
KF777164.1	778	11
KF777164.1	779	11
KF777164.1	780	11
KF777164.1	781	10
KF777164.1	782	10
KF777164.1	783	8
KF777164.1	784	8
KF777164.1	785	6
KF777164.1	786	6
KF777164.1	787	5
KF777164.1	788	5
KF777164.1	789	5
KF777164.1	790	5
KF777164.1	791	5
KF777164.1	792	5
KF777164.1	793	4
KF777164.1	794	4
KF777164.1	795	3
KF777164.1	796	2
KF777164.1	797	1
KF777164.1	798	0
KF777164.1	799	0
KF777164.1	800	0
KF777164.1	801	0
KF777164.1	802	0
KF777164.1	803	0
KF777164.1	804	0
KF777164.1	805	0
KF777164.1	806	0
KF777164.1	807	0
KF777164.1	808	0
KF777164.1	809	0
KF777164.1	810	0
KF777164.1	811	0
KF777164.1	812	0
KF777164.1	813	0
KF777164.1	814	0
KF777164.1	815	0
KF777164.1	816	0
KF777164.1	817	0
KF777164.1	818	0
KF777164.1	819	0
KF777164.1	820	0
KF777164.1	821	0
KF777164.1	822	0
KF777164.1	823	0
KF777164.1	824	0
KF777164.1	825	0
KF777164.1	826	0
KF777164.1	827	0
KF777164.1	828	0
KF777164.1	829	0
KF777164.1	830	0
KF777164.1	831	0
KF777164.1	832	0
KF777164.1	833	0
KF777164.1	834	0
KF777164.1	835	0
KF777164.1	836	0
KF777164.1	837	0
KF777164.1	838	0
KF777164.1	839	0
KF777164.1	840	0
KF777164.1	841	0
KF777164.1	842	0
KF777164.1	843	0
KF777164.1	844	0
KF777164.1	845	0
KF777164.1	846	0
KF777164.1	847	0
KF777164.1	848	0
KF777164.1	849	0
KF777164.1	850	0
KF777164.1	851	0
KF777164.1	852	0
KF777164.1	853	0
KF777164.1	854	0
KF777164.1	855	0
KF777164.1	856	0
KF777164.1	857	0
KF777164.1	858	0
KF777164.1	859	0
KF777164.1	860	0
KF777164.1	861	0
KF777164.1	862	0
KF777164.1	863	0
KF777164.1	864	0
KF777164.1	865	0
KF777164.1	866	0
KF777164.1	867	0
KF777164.1	868	0
KF777164.1	869	2
KF777164.1	870	2
KF777164.1	871	2
KF777164.1	872	2
KF777164.1	873	2
KF777164.1	874	2
KF777164.1	875	2
KF777164.1	876	3
KF777164.1	877	3
KF777164.1	878	3
KF777164.1	879	3
KF777164.1	880	3
KF777164.1	881	3
KF777164.1	882	3
KF777164.1	883	3
KF777164.1	884	4
KF777164.1	885	8
KF777164.1	886	9
KF777164.1	887	9
KF777164.1	888	9
KF777164.1	889	9
KF777164.1	890	9
KF777164.1	891	9
KF777164.1	892	10
KF777164.1	893	12
KF777164.1	894	12
KF777164.1	895	13
KF777164.1	896	13
KF777164.1	897	13
KF777164.1	898	13
KF777164.1	899	13
KF777164.1	900	13
KF777164.1	901	13
KF777164.1	902	13
KF777164.1	903	13
KF777164.1	904	14
KF777164.1	905	14
KF777164.1	906	14
KF777164.1	907	15
KF777164.1	908	15
KF777164.1	909	18
KF777164.1	910	18
KF777164.1	911	18
KF777164.1	912	18
KF777164.1	913	18
KF777164.1	914	18
KF777164.1	915	18
KF777164.1	916	18
KF777164.1	917	18
KF777164.1	918	19
KF777164.1	919	19
KF777164.1	920	19
KF777164.1	921	19
KF777164.1	922	19
KF777164.1	923	19
KF777164.1	924	19
KF777164.1	925	21
KF777164.1	926	22
KF777164.1	927	22
KF777164.1	928	22
KF777164.1	929	23
KF777164.1	930	23
KF777164.1	931	23
KF777164.1	932	23
KF777164.1	933	23
KF777164.1	934	23
KF777164.1	935	23
KF777164.1	936	23
KF777164.1	937	24
KF777164.1	938	24
KF777164.1	939	24
KF777164.1	940	23
KF777164.1	941	23
KF777164.1	942	23
KF777164.1	943	23
KF777164.1	944	23
KF777164.1	945	23
KF777164.1	946	23
KF777164.1	947	23
KF777164.1	948	22
KF777164.1	949	21
KF777164.1	950	20
KF777164.1	951	20
KF777164.1	952	20
KF777164.1	953	20
KF777164.1	954	20
KF777164.1	955	19
KF777164.1	956	18
KF777164.1	957	18
KF777164.1	958	17
KF777164.1	959	16
KF777164.1	960	12
KF777164.1	961	9
KF777164.1	962	9
KF777164.1	963	9
KF777164.1	964	5
KF777164.1	965	5
KF777164.1	966	2
KF777217.1	1	2
KF777217.1	2	8
KF777217.1	3	23
KF777217.1	4	29
KF777217.1	5	29
KF777217.1	6	29
KF777217.1	7	30
KF777217.1	8	31
KF777217.1	9	36
KF777217.1	10	43
KF777217.1	11	43
KF777217.1	12	44
KF777217.1	13	48
KF777217.1	14	49
KF777217.1	15	54
KF777217.1	16	54
KF777217.1	17	54
KF777217.1	18	66
KF777217.1	19	70
KF777217.1	20	70
KF777217.1	21	71
KF777217.1	22	71
KF777217.1	23	71
KF777217.1	24	71
KF777217.1	25	72
KF777217.1	26	72
KF777217.1	27	73
KF777217.1	28	74
KF777217.1	29	75
KF777217.1	30	75
KF777217.1	31	75
KF777217.1	32	76
KF777217.1	33	76
KF777217.1	34	84
KF777217.1	35	88
KF777217.1	36	88
KF777217.1	37	89
KF777217.1	38	96
KF777217.1	39	97
KF777217.1	40	102
KF777217.1	41	102
KF777217.1	42	102
KF777217.1	43	107
KF777217.1	44	113
KF777217.1	45	113
KF777217.1	46	118
KF777217.1	47	121
KF777217.1	48	121
KF777217.1	49	121
KF777217.1	50	123
KF777217.1	51	123
KF777217.1	52	127
KF777217.1	53	127
KF777217.1	54	127
KF777217.1	55	128
KF777217.1	56	128
KF777217.1	57	128
KF777217.1	58	128
KF777217.1	59	128
KF777217.1	60	128
KF777217.1	61	128
KF777217.1	62	128
KF777217.1	63	128
KF777217.1	64	128
KF777217.1	65	128
KF777217.1	66	128
KF777217.1	67	128
KF777217.1	68	128
KF777217.1	69	128
KF777217.1	70	128
KF777217.1	71	128
KF777217.1	72	128
KF777217.1	73	128
KF777217.1	74	128
KF777217.1	75	127
KF777217.1	76	124
KF777217.1	77	123
